X1 lower, X1 upper, X3 lower, X3 upper, Result, Total Time, DNN Time, Num Branches, Num Flowpipes
-0.561250, -0.561000, -0.000000, 0.300000, SAFE, 37696.777828, 20241.892578, 1, 1845
-0.567750, -0.567500, -0.000000, 0.300000, SAFE, 38011.225191, 20457.632812, 1, 1864
-0.564250, -0.564000, -0.000000, 0.300000, SAFE, 37535.373314, 20217.337891, 1, 1845
-0.566000, -0.565750, -0.000000, 0.300000, SAFE, 38214.100411, 20574.050781, 1, 1864
-0.565500, -0.565250, -0.000000, 0.300000, SAFE, 38218.070750, 20584.570312, 1, 1864
-0.565750, -0.565500, -0.000000, 0.300000, SAFE, 38378.860546, 20545.263672, 1, 1864
-0.564750, -0.564500, -0.000000, 0.300000, SAFE, 37603.414327, 20275.466797, 1, 1845
-0.566500, -0.566250, -0.000000, 0.300000, SAFE, 38338.331936, 20561.517578, 1, 1864
-0.559750, -0.559500, -0.000000, 0.300000, SAFE, 37615.322292, 20207.167969, 2, 1846
-0.563750, -0.563500, -0.000000, 0.300000, SAFE, 37564.378604, 20240.203125, 1, 1845
-0.567250, -0.567000, -0.000000, 0.300000, SAFE, 38107.826263, 20504.119141, 1, 1864
-0.559250, -0.559000, -0.000000, 0.300000, SAFE, 37070.148529, 19978.777344, 1, 1826
-0.567000, -0.566750, -0.000000, 0.300000, SAFE, 38151.892547, 20526.060547, 1, 1864
-0.452500, -0.452250, -0.000000, 0.300000, SAFE, 42026.365912, 23578.685547, 1, 1769
-0.454500, -0.454250, -0.000000, 0.300000, SAFE, 41758.994460, 23351.576172, 1, 1769
-0.455500, -0.455250, -0.000000, 0.300000, SAFE, 41924.926799, 23397.816406, 1, 1769
-0.453000, -0.452750, -0.000000, 0.300000, SAFE, 41528.436069, 23151.646484, 1, 1769
-0.452250, -0.452000, -0.000000, 0.300000, SAFE, 41421.114263, 23096.351562, 1, 1769
-0.455250, -0.455000, -0.000000, 0.300000, SAFE, 41927.713763, 23426.968750, 1, 1769
-0.452750, -0.452500, -0.000000, 0.300000, SAFE, 42074.391725, 23542.667969, 1, 1769
-0.455000, -0.454750, -0.000000, 0.300000, SAFE, 41649.510306, 23201.154297, 1, 1769
-0.453750, -0.453500, -0.000000, 0.300000, SAFE, 41810.620637, 23329.273438, 1, 1769
-0.456000, -0.455750, -0.000000, 0.300000, SAFE, 41532.377886, 23169.619141, 1, 1769
-0.454000, -0.453750, -0.000000, 0.300000, SAFE, 41488.064277, 23037.218750, 1, 1769
-0.453500, -0.453250, -0.000000, 0.300000, SAFE, 41861.461930, 23280.076172, 1, 1769
