X1 lower, X1 upper, X3 lower, X3 upper, Result, Total Time, DNN Time, Num Branches, Num Flowpipes
-0.521500, -0.521400, 0.500000, 2.000000, SAFE, 63389.685898, 34218.789062, 1, 1871
-0.523500, -0.523400, 0.500000, 2.000000, SAFE, 63439.950762, 34172.414062, 1, 1871
-0.521300, -0.521200, 0.500000, 2.000000, SAFE, 63361.033960, 34266.710938, 1, 1871
-0.518800, -0.518700, 0.500000, 2.000000, SAFE, 63365.886914, 34064.988281, 2, 1872
-0.520000, -0.519900, 0.500000, 2.000000, SAFE, 63754.192008, 34639.445312, 1, 1871
-0.518600, -0.518500, 0.500000, 2.000000, SAFE, 63480.414916, 34130.734375, 2, 1872
-0.521900, -0.521800, 0.500000, 2.000000, SAFE, 63479.632072, 34387.988281, 1, 1871
-0.520700, -0.520600, 0.500000, 2.000000, SAFE, 63633.782018, 34414.382812, 1, 1871
-0.522000, -0.521900, 0.500000, 2.000000, SAFE, 63409.651711, 34173.843750, 1, 1871
-0.523000, -0.522900, 0.500000, 2.000000, SAFE, 63755.194557, 34250.316406, 1, 1871
-0.520800, -0.520700, 0.500000, 2.000000, SAFE, 63513.637835, 34085.363281, 1, 1871
